url,name,header,guests,rooms,beds,baths,facilities,badge,rating,review_count,price,sp_url,location,specialties_1,host_joined,house_rules,amenities
/rooms/31022692?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,"Springdale House w/Deck, Fire Pit & Playset!",Entire residential home in Springdale,10 guests,5 bedrooms,6 beds,4 baths,Wifi · Kitchen,empty,5.0, (19 reviews),$223,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Springdale, Arkansas, United States",,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Ethernet connection"", ""TV"", ""Pack \u2019n play/Travel crib"", ""Indoor fireplace"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Dishes and silverware"", ""Dishwasher"", ""Oven"", ""Coffee maker"", ""Private entrance"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: WasherWasher"", ""Unavailable: Air conditioningAir conditioning"", ""Unavailable: EssentialsEssentials"", ""Unavailable: ShampooShampoo"", ""Unavailable: HeatingHeating""]}"
/rooms/582029768719732971?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,Barton's Boutique Loft,Entire place in Fayetteville,6 guests,2 bedrooms,2 beds,1 bath,Wifi · Kitchen · Free parking,SUPERHOST,5.0, (3 reviews),$190,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Fayetteville, Arkansas, United States",Konrad is a Superhost**__**Free cancellation before Mar 25,empty,empty,"{""amenities"": [""Hair dryer"", ""Washer"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Iron"", ""Clothing storage: closet"", ""TV"", ""Air conditioning"", ""Ceiling fan"", ""Central heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stove"", ""Stainless steel oven"", ""Wine glasses"", ""Coffee"", ""Dining table"", ""Private entrance"", ""Private backyard \u2013 Not fully fenced"", ""Free parking on premises"", ""Free street parking"", ""Paid parking on premises"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: EssentialsEssentials"", ""Unavailable: ShampooShampoo""]}"
/rooms/42721100?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,Lakeview Townhouse in Quiet Neighborhood,Entire townhouse in Bella Vista,4 guests,2 bedrooms,2 beds,2 baths,Wifi · Kitchen · Free parking,empty,empty,empty,$111,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Bella Vista, Arkansas, United States",Free cancellation before Mar 29,empty,empty,"{""amenities"": [""Hair dryer"", ""Shampoo"", ""Hot water"", ""Shower gel"", ""Washer"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron"", ""TV"", ""Air conditioning"", ""Indoor fireplace"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker"", ""Baking sheet"", ""Lake access"", ""Private entrance"", ""Patio or balcony"", ""BBQ grill"", ""Free parking on premises"", ""Single level home"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property""]}"
/rooms/579813664754755158?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,Theo's Suite ✰ 2 Entire Condos ✰ Steps to Dickson,Entire condominium (condo) in Fayetteville,8 guests,4 bedrooms,4 beds,4 baths,Wifi · Kitchen · Free parking,SUPERHOST,empty,empty,$459,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Fayetteville, Arkansas, United States",Pink Door BnB is a Superhost**__**Free cancellation before Mar 29,empty,empty,"{""amenities"": [""Hair dryer"", ""Shampoo"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Room-darkening shades"", ""Iron"", ""TV"", ""High chair"", ""Air conditioning"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker"", ""Private entrance"", ""Free parking on premises"", ""Pets allowed"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property""]}"
/rooms/53107369?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,Amazing 2 bedroom shop house.,Entire guest suite in Rogers,4 guests,2 bedrooms,2 beds,1 bath,Wifi · Kitchen · Free parking · Self check-in,empty,empty,empty,$111,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Rogers, Arkansas, United States",Self check-in**__**Free cancellation before Mar 29.,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Shampoo"", ""Hot water"", ""Essentials"", ""Iron"", ""TV"", ""Board games"", ""Central air conditioning"", ""Ceiling fan"", ""Portable fans"", ""Central heating"", ""Smoke alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""Dishes and silverware"", ""Coffee maker: Keurig coffee machine"", ""Coffee"", ""Outdoor dining area"", ""BBQ grill"", ""Free parking on premises"", ""Self check-in"", ""Lockbox"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: WasherWasher"", ""Unavailable: Carbon monoxide alarmCarbon monoxide alarm"", ""Unavailable: Private entrancePrivate entrance""]}"
/rooms/49901997?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,"The Bike Inn, Van parking #1",Campsite in Bentonville,5 guests,Studio,1 bed,Half-bath,Wifi · Free parking · Self check-in,SUPERHOST,4.83, (12 reviews),$28,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Bentonville, Arkansas, United States",Self check-in**__**The Bike Inn is a Superhost**__**Great check-in experience,empty,empty,"{""amenities"": [""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Outdoor shower"", ""Hot water"", ""Shower gel"", ""Washer"", ""Dryer"", ""Fire extinguisher"", ""Wifi"", ""Barbecue utensils"", ""Private entrance"", ""Laundromat nearby"", ""Patio or balcony"", ""Backyard"", ""Fire pit"", ""Outdoor furniture"", ""Outdoor dining area"", ""BBQ grill"", ""Bikes"", ""Free parking on premises"", ""Single level home"", ""Pets allowed"", ""Long term stays allowed"", ""Self check-in"", ""Smart lock"", ""Unavailable: KitchenKitchen"", ""Unavailable: TVTV"", ""Unavailable: Air conditioningAir conditioning"", ""Unavailable: Hair dryerHair dryer"", ""Unavailable: EssentialsEssentials"", ""Unavailable: Smoke alarmSmoke alarm"", ""Unavailable: Carbon monoxide alarmCarbon monoxide alarm"", ""Unavailable: HeatingHeating""]}"
/rooms/46257328?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,CRISWELL COTTAGE Adjacent to UofA campus,Entire residential home in Fayetteville,10 guests,3 bedrooms,5 beds,2 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,4.93, (14 reviews),$265,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Fayetteville, Arkansas, United States",Self check-in**__**Tamara is a Superhost**__**Free cancellation before Mar 25,empty,empty,"{""amenities"": [""Hair dryer"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Shower gel"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron"", ""TV with standard cable"", ""Suitable for events"", ""Air conditioning"", ""Ceiling fan"", ""Portable fans"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker"", ""Baking sheet"", ""Private entrance"", ""Private patio or balcony"", ""Private backyard \u2013 Fully fenced"", ""Free parking on premises"", ""Free street parking"", ""Single level home"", ""Pets allowed"", ""Self check-in"", ""Lockbox"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property""]}"
/rooms/38325282?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,Under the Oak 3 airbnbs 1 property lg group No Fee,Entire residential home in Rogers,11 guests,5 bedrooms,4 beds,4 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,empty,empty,$485,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Rogers, Arkansas, United States",Self check-in**__**Deanna is a Superhost,empty,empty,"{""amenities"": [""Hair dryer"", ""Shampoo"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron"", ""TV with standard cable"", ""Suitable for events"", ""Children\u2019s books and toys"", ""Air conditioning"", ""Indoor fireplace"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Stove"", ""Coffee maker"", ""Private entrance"", ""Fire pit"", ""Outdoor furniture"", ""Outdoor dining area"", ""BBQ grill"", ""Free parking on premises"", ""Free street parking"", ""Gym"", ""Luggage dropoff allowed"", ""Self check-in"", ""Lockbox"", ""Unavailable: Security cameras on propertySecurity cameras on property""]}"
/rooms/53384805?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,"Beaver Lake Front Home 4 bedroom 2 bath, boat slip",Entire residential home in Rogers,8 guests,4 bedrooms,4 beds,2 baths,Wifi · Kitchen · Free parking · Self check-in,empty,empty,empty,$471,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Rogers, Arkansas, United States",Self check-in,empty,empty,"{""amenities"": [""Lake view"", ""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Shower gel"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Room-darkening shades"", ""Clothing storage: closet"", ""TV"", ""Air conditioning"", ""Ceiling fan"", ""Central heating"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace: "", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stainless steel stove"", ""Stainless steel oven"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Barbecue utensils"", ""Coffee"", ""Dining table"", ""Waterfront"", ""Lake access"", ""Private entrance"", ""Private patio or balcony"", ""Private backyard \u2013 Not fully fenced"", ""Fire pit"", ""Outdoor dining area"", ""BBQ grill"", ""Boat slip"", ""Free parking on premises"", ""Free street parking"", ""Self check-in"", ""Keypad"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: Carbon monoxide alarmCarbon monoxide alarm""]}"
/rooms/45097913?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,Down Town retreat just of off Emma Street,Entire rental unit in Springdale,6 guests,3 bedrooms,3 beds,2.5 baths,Wifi · Kitchen · Free parking,empty,4.58, (31 reviews),$166,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Springdale, Arkansas, United States",Great check-in experience**__**Highly rated Host**__**Free cancellation before Mar 29.,empty,empty,"{""amenities"": [""Hair dryer"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Essentials"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""TV"", ""Suitable for events"", ""Air conditioning"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Stove"", ""Private entrance"", ""Free parking on premises"", ""Pets allowed"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: WasherWasher"", ""Unavailable: Carbon monoxide alarmCarbon monoxide alarm""]}"
/rooms/26896210?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,Quiet east Fayetteville townhouse close to U of A.,Entire townhouse in Fayetteville,5 guests,2 bedrooms,2 beds,1.5 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,4.76, (38 reviews),$113,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Fayetteville, Arkansas, United States",Self check-in**__**John is a Superhost**__**Free cancellation before Mar 29,empty,empty,"{""amenities"": [""Garden view"", ""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Dove conditioner"", ""Dove body soap"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Iron"", ""Clothing storage: closet and dresser"", ""Ethernet connection"", ""TV with standard cable"", ""Air conditioning"", ""Indoor fireplace"", ""Ceiling fan"", ""Portable fans"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stove"", ""Oven"", ""Hot water kettle"", ""Coffee maker"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Coffee"", ""Dining table"", ""Private patio or balcony"", ""Backyard"", ""Outdoor furniture"", ""Outdoor dining area"", ""BBQ grill"", ""Free parking on premises"", ""Free street parking"", ""Long term stays allowed"", ""Self check-in"", ""Keypad"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: Private entrancePrivate entrance""]}"
/rooms/13530243?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,"TowMate INN, Lake house with direct lake access",Entire residential home in Rogers,15 guests,7 bedrooms,8 beds,3 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,4.86, (77 reviews),$608,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Rogers, Arkansas, United States",Self check-in**__**Selena is a Superhost**__**Great location,empty,empty,{}
/rooms/52173020?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,Walk to Razorback Sports! NEW 3 Bed Townhome,Entire townhouse in Fayetteville,6 guests,3 bedrooms,3 beds,3.5 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,5.0, (10 reviews),$250,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Fayetteville, Arkansas, United States",Self check-in**__**Sarah is a Superhost**__**Free cancellation before Mar 29.,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Iron"", ""TV"", ""Suitable for events"", ""Crib"", ""Air conditioning"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Cooking basics"", ""Dishes and silverware"", ""Private entrance"", ""Free parking on premises"", ""Self check-in"", ""Lockbox"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property""]}"
/rooms/33042762?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,ALL YOURS-Central Fayetteville location,Entire residential home in Fayetteville,6 guests,3 bedrooms,3 beds,2 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,4.89, (35 reviews),$185,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Fayetteville, Arkansas, United States",Self check-in**__**Tara is a Superhost**__**Free cancellation before Mar 29,empty,empty,"{""amenities"": [""Garden view"", ""City skyline view"", ""Hair dryer"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron"", ""Ethernet connection"", ""TV"", ""Air conditioning"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker"", ""Baking sheet"", ""Barbecue utensils"", ""Private patio or balcony"", ""Private backyard \u2013 Fully fenced"", ""BBQ grill"", ""Free parking on premises"", ""Free street parking"", ""Single level home"", ""Long term stays allowed"", ""Self check-in"", ""Keypad"", ""Unavailable: ShampooShampoo"", ""Unavailable: Private entrancePrivate entrance""]}"
/rooms/52548047?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,Studio at Beaver Lake,Entire guesthouse in Rogers,6 guests,1 bedroom,1 bed,1 bath,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,4.60, (5 reviews),$64,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Rogers, Arkansas, United States",Self check-in**__**Hector is a Superhost**__**Great check-in experience,empty,empty,"{""amenities"": [""Garden view"", ""Lake view"", ""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Shower gel"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron"", ""Clothing storage"", ""TV"", ""Portable air conditioning"", ""Window AC unit"", ""Ceiling fan"", ""Portable heater"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker: drip coffee maker"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Barbecue utensils"", ""Coffee"", ""Dining table"", ""Waterfront"", ""Private beach access"", ""Lake access"", ""Private entrance"", ""Private patio or balcony"", ""Shared backyard \u2013 Not fully fenced"", ""Outdoor furniture"", ""Outdoor dining area"", ""BBQ grill"", ""Free parking on premises"", ""Free street parking"", ""Pets allowed"", ""Long term stays allowed"", ""Self check-in"", ""Keypad"", ""Unavailable: WasherWasher"", ""Unavailable: Carbon monoxide alarmCarbon monoxide alarm""]}"
/rooms/38756819?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,Beaver Point-Lake-Big Kitchen-3 Liv Rooms-Marina,Entire residential home in Rogers,8 guests,4 bedrooms,5 beds,3 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,4.63, (16 reviews),$256,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Rogers, Arkansas, United States",Self check-in**__**Beaver Lake Vacation Rentals is a Superhost**__**Great check-in experience,empty,empty,"{""amenities"": [""Bathtub"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""TV"", ""Air conditioning"", ""Indoor fireplace"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker"", ""Baking sheet"", ""Barbecue utensils"", ""Waterfront"", ""Lake access"", ""Private entrance"", ""Patio or balcony"", ""Backyard"", ""BBQ grill"", ""Free parking on premises"", ""Long term stays allowed"", ""Self check-in"", ""Keypad"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: Hair dryerHair dryer"", ""Unavailable: Carbon monoxide alarmCarbon monoxide alarm"", ""Unavailable: ShampooShampoo""]}"
/rooms/50791357?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,Joy Ride - Unit 157- Tiny Home close to MTB trails,Tiny house in Centerton,6 guests,2 bedrooms,3 beds,1 bath,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,empty,empty,$118,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Centerton, Arkansas, United States",Self check-in**__**Tara is a Superhost,empty,empty,{}
/rooms/51536226?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ab4bdf05-9ec8-493d-9f4b-e104a6cba062,STYLISH 3BD HOME ~ WALK TO THE UNIV. OF ARKANSAS!!,Entire residential home in Fayetteville,6 guests,3 bedrooms,3 beds,2.5 baths,Wifi · Kitchen · Free parking · Self check-in,empty,5.0, (7 reviews),$290,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=220,"Fayetteville, Arkansas, United States",Self check-in**__**Great location**__**Great check-in experience,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Shampoo"", ""Body soap"", ""Hot water"", ""Shower gel"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Iron"", ""Clothing storage"", ""TV"", ""Air conditioning"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Coffee"", ""Dining table"", ""Private entrance"", ""Free carport on premises \u2013 2 spaces"", ""Self check-in"", ""Smart lock"", ""Unavailable: Security cameras on propertySecurity cameras on property""]}"
/rooms/45864582?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=eaa739ef-b597-480b-b08d-3ddaae8f2643,Layman Love Homestead,Camper/RV in Rogers,4 guests,1 bedroom,1 bed,1 bath,Wifi · Kitchen,SUPERHOST,4.83, (60 reviews),$85,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=240,"Rogers, Arkansas, United States",Shanna is a Superhost**__**Great check-in experience**__**Free cancellation before Mar 29,empty,empty,"{""amenities"": [""Hair dryer"", ""Shampoo"", ""Hot water"", ""Essentials"", ""TV"", ""Air conditioning"", ""Indoor fireplace"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Pocket wifi"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Stove"", ""Oven"", ""Coffee maker"", ""Shared backyard \u2013 Not fully fenced"", ""Fire pit"", ""BBQ grill"", ""Pets allowed"", ""Host greets you"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: WasherWasher"", ""Unavailable: Private entrancePrivate entrance""]}"
